     0.841717       1.1425940      0.64116056
     0.842235       1.1429927      0.64177884
     0.842752       1.1433924      0.64239758
     0.843269       1.1437931      0.64301675
     0.843785       1.1441948      0.64363636
     0.844301       1.1445975      0.64425655
     0.844816       1.1450013      0.64487720
     0.845331       1.1454061      0.64549847
     0.845846       1.1458119      0.64612005
     0.846360       1.1462188      0.64674229
     0.846873       1.1466267      0.64736493
     0.847386       1.1470357      0.64798813
     0.847899       1.1474457      0.64861185
     0.848411       1.1478568      0.64923614
     0.848922       1.1482690      0.64986088
     0.849434       1.1486822      0.65048624
     0.849944       1.1490965      0.65111206
     0.850455       1.1495118      0.65173838
     0.850964       1.1499283      0.65236530
     0.851474       1.1503459      0.65299283
     0.851983       1.1507645      0.65362090
     0.852491       1.1511843      0.65424946
     0.852999       1.1516051      0.65487867
     0.853506       1.1520271      0.65550837
     0.854013       1.1524501      0.65613863
     0.854520       1.1528745      0.65676963
     0.855026       1.1532998      0.65740106
     0.855532       1.1537263      0.65803313
     0.856037       1.1541539      0.65866587
     0.856542       1.1545828      0.65929915
     0.857046       1.1550126      0.65993297
     0.857550       1.1554437      0.66056744
     0.858054       1.1558760      0.66120251
     0.858557       1.1563095      0.66183830
     0.859059       1.1567441      0.66247460
     0.859562       1.1571799      0.66311163
     0.860063       1.1576169      0.66374918
     0.860565       1.1580551      0.66438746
     0.861065       1.1584945      0.66502637
     0.861566       1.1589351      0.66566593
     0.862066       1.1593769      0.66630612
     0.862565       1.1598199      0.66694698
     0.863064       1.1602642      0.66758847
     0.863563       1.1607098      0.66823076
     0.864061       1.1611565      0.66887366
     0.864559       1.1616045      0.66951715
     0.865057       1.1620537      0.67016141
     0.865553       1.1625042      0.67080631
     0.866050       1.1629561      0.67145205
     0.866546       1.1634091      0.67209834
     0.867042       1.1638634      0.67274541
     0.867537       1.1643192      0.67339330
     0.868032       1.1647760      0.67404171
     0.868526       1.1652343      0.67469102
     0.869020       1.1656938      0.67534088
     0.869514       1.1661547      0.67599166
     0.870007       1.1666169      0.67664306
     0.870500       1.1670805      0.67729542
     0.870992       1.1675453      0.67794831
     0.871484       1.1680115      0.67860200
     0.871975       1.1684792      0.67925652
     0.872466       1.1689481      0.67991179
     0.872957       1.1694184      0.68056789
     0.873447       1.1698901      0.68122474
     0.873937       1.1703632      0.68188234
     0.874426       1.1708377      0.68254080
     0.874915       1.1713136      0.68320006
     0.875404       1.1717909      0.68386017
     0.875892       1.1722697      0.68452107
     0.876380       1.1727498      0.68518274
     0.876867       1.1732315      0.68584542
     0.877354       1.1737144      0.68650875
     0.877841       1.1741990      0.68717305
     0.878327       1.1746849      0.68783808
     0.878812       1.1751723      0.68850406
     0.879298       1.1756612      0.68917083
     0.879783       1.1761516      0.68983857
     0.880267       1.1766435      0.69050712
     0.880751       1.1771370      0.69117665
     0.881235       1.1776318      0.69184694
     0.881718       1.1781283      0.69251824
     0.882201       1.1786263      0.69319045
     0.882684       1.1791258      0.69386357
     0.883166       1.1796270      0.69453767
     0.883648       1.1801296      0.69521259
     0.884129       1.1806338      0.69588851
     0.884610       1.1811396      0.69656530
     0.885091       1.1816469      0.69724306
     0.885571       1.1821560      0.69792191
     0.886051       1.1826667      0.69860175
     0.886530       1.1831789      0.69928242
     0.887009       1.1836927      0.69996407
     0.887488       1.1842082      0.70064676
     0.887966       1.1847254      0.70133046
     0.888444       1.1852442      0.70201519
     0.888921       1.1857647      0.70270090
     0.889398       1.1862869      0.70338766
     0.889875       1.1868108      0.70407547
     0.890351       1.1873365      0.70476440
     0.890827       1.1878638      0.70545429
     0.891303       1.1883929      0.70614528
     0.891778       1.1889236      0.70683718
     0.892253       1.1894562      0.70753038
     0.892727       1.1899905      0.70822453
     0.893201       1.1905266      0.70891983
     0.893675       1.1910645      0.70961627
     0.894148       1.1916042      0.71031371
     0.894621       1.1921457      0.71101239
     0.895094       1.1926890      0.71171218
     0.895566       1.1932342      0.71241311
     0.896038       1.1937812      0.71311518
     0.896509       1.1943301      0.71381842
     0.896980       1.1948808      0.71452274
     0.897451       1.1954334      0.71522827
     0.897921       1.1959879      0.71593500
     0.898391       1.1965444      0.71664297
     0.898860       1.1971028      0.71735215
     0.899330       1.1976631      0.71806256
     0.899798       1.1982254      0.71877422
     0.900267       1.1987897      0.71948714
     0.900735       1.1993559      0.72020120
     0.901203       1.1999242      0.72091665
     0.901670       1.2004945      0.72163328
     0.902137       1.2010668      0.72235132
     0.902604       1.2016411      0.72307049
     0.903070       1.2022174      0.72379096
     0.903536       1.2027959      0.72451293
